PaymentID,BillID,PaymentMethod,PaymentStatus,PaymentDate,AmountPaid
3378,3378,Credit Card,Paid,2025-04-25,3170.55
3379,3379,UPI,Paid,2026-07-07,2378.68
3380,3380,Debit Card,Paid,2026-07-08,2736.96
3381,3381,UPI,Paid,2026-07-09,2268.55
3382,3382,Debit Card,Paid,2026-07-07,2194.33
3383,3383,Debit Card,Paid,2024-03-03,1824.17
3384,3384,Debit Card,Paid,2025-02-28,1511.05
3385,3385,Insurance,Paid,2026-07-08,1329.61
3386,3386,Credit Card,Paid,2025-01-30,3462.81
3387,3387,Debit Card,Paid,2024-12-23,1181.95
3388,3388,Debit Card,Paid,2026-05-29,1698.97
3389,3389,UPI,Paid,2026-07-05,2485.51
3390,3390,Debit Card,Paid,2026-07-08,3417.34
3391,3391,Cash,Paid,2026-06-09,2365.98
3392,3392,Credit Card,Paid,2026-07-05,3072.45
3393,3393,Insurance,Paid,2025-08-06,2368.4
3394,3394,UPI,Paid,2026-07-06,3391.85
3395,3395,UPI,Paid,2026-07-08,1977.74
3396,3396,Insurance,Paid,2025-07-29,2503.04
3397,3397,Credit Card,Paid,2024-12-31,3204.69
3398,3398,UPI,Paid,2025-11-01,1790.1
3399,3399,UPI,Paid,2026-07-07,3771.36
3400,3400,Insurance,Paid,2026-01-10,1866.99
3401,3401,Debit Card,Paid,2025-08-01,2344.76
3402,3402,Insurance,Paid,2024-01-22,2527.5
3403,3403,Insurance,Paid,2026-06-14,1778.7
3404,3404,UPI,Paid,2025-06-02,2701.19
3405,3405,UPI,Paid,2026-07-05,1424.08
3406,3406,UPI,Paid,2026-07-08,1956.34
3407,3407,Insurance,Paid,2023-12-25,2606.72
3408,3408,Debit Card,Paid,2026-07-06,2091.19
3409,3409,Cash,Paid,2026-01-14,2377.39
3410,3410,UPI,Paid,2025-05-05,1514.35
3411,3411,Credit Card,Paid,2026-07-09,1438.15
3412,3412,Insurance,Paid,2024-11-03,1969.92
3413,3413,Debit Card,Paid,2026-07-09,1980.58
3414,3414,Credit Card,Paid,2024-05-01,2427.55
3415,3415,Insurance,Paid,2025-03-13,2054.98
3416,3416,Debit Card,Paid,2026-07-06,1496.84
3417,3417,UPI,Paid,2026-02-07,2254.44
3418,3418,Credit Card,Paid,2025-09-28,2900.17
3419,3419,Debit Card,Paid,2025-05-05,2371.16
3420,3420,UPI,Paid,2026-05-28,1578.72
3421,3421,Credit Card,Paid,2026-07-07,1698.22
3422,3422,Insurance,Paid,2025-12-15,1625.51
3423,3423,Credit Card,Paid,2026-07-05,1736.57
3424,3424,UPI,Paid,2024-05-18,2552.15
3425,3425,Credit Card,Paid,2025-12-16,2866.02
3426,3426,Credit Card,Paid,2026-07-07,1110.53
3427,3427,Cash,Paid,2025-05-11,1912.84
3428,3428,Insurance,Paid,2026-07-04,1230.66
3429,3429,Insurance,Paid,2025-02-14,2020.98
3430,3430,Insurance,Paid,2026-03-12,2098.89
3431,3431,Credit Card,Paid,2026-07-04,1038.9
3432,3432,Cash,Paid,2026-07-08,1297.99
3433,3433,Debit Card,Paid,2024-03-28,3508.28
3434,3434,Cash,Paid,2024-08-16,2698.26
3435,3435,UPI,Paid,2025-11-21,2094.69
3436,3436,UPI,Paid,2026-07-04,1860.67
3437,3437,Credit Card,Paid,2026-07-07,1191.07
3438,3438,Cash,Paid,2024-09-16,1681.07
3439,3439,Debit Card,Paid,2026-07-04,2054.71
3440,3440,Credit Card,Paid,2025-06-04,2945.43
3441,3441,Cash,Paid,2025-04-25,2654.12
3442,3442,Credit Card,Paid,2025-10-01,1054.0
3443,3443,Debit Card,Paid,2026-07-04,2172.59
3444,3444,Cash,Paid,2026-07-07,1210.81
3445,3445,UPI,Paid,2024-09-20,2679.81
3446,3446,Insurance,Paid,2025-09-06,1636.12
3447,3447,Debit Card,Paid,2026-06-07,2172.3
3448,3448,Cash,Paid,2025-08-26,2577.41
3449,3449,Cash,Paid,2025-11-01,2471.7
3450,3450,Credit Card,Paid,2025-02-10,2445.36
3451,3451,Insurance,Paid,2025-02-14,2004.59
3452,3452,Cash,Paid,2023-10-10,1642.57
3453,3453,Debit Card,Paid,2025-10-18,1544.4
3454,3454,Insurance,Paid,2026-02-13,1325.9
3455,3455,Credit Card,Paid,2025-03-04,2099.55
3456,3456,UPI,Pending,,0.0
3457,3457,Insurance,Paid,2024-08-10,1491.17
3458,3458,Insurance,Paid,2026-03-09,1758.34
3459,3459,Cash,Paid,2026-07-04,1592.5
3460,3460,Debit Card,Paid,2025-04-21,1843.01
3461,3461,Cash,Paid,2026-04-21,920.55
3462,3462,UPI,Paid,2026-07-09,2699.93
3463,3463,Credit Card,Paid,2024-08-25,1953.82
3464,3464,Debit Card,Paid,2026-07-04,2028.13
3465,3465,Insurance,Paid,2023-12-27,3470.91
3466,3466,UPI,Paid,2025-06-03,2781.02
3467,3467,Debit Card,Paid,2026-07-08,2629.13
3468,3468,Insurance,Pending,,0.0
3469,3469,Cash,Paid,2024-05-14,2560.46
3470,3470,Credit Card,Paid,2025-08-23,2285.83
3471,3471,UPI,Paid,2024-05-15,2324.02
3472,3472,Credit Card,Paid,2026-07-04,1980.34
3473,3473,UPI,Paid,2026-04-01,1808.82
3474,3474,Cash,Paid,2025-08-30,1541.36
3475,3475,Credit Card,Paid,2025-03-16,4154.07
3476,3476,Insurance,Paid,2026-07-04,1708.41
3477,3477,UPI,Pending,,0.0
3478,3478,Credit Card,Paid,2026-07-07,2354.51
3479,3479,UPI,Paid,2026-04-30,2673.93
3480,3480,Credit Card,Paid,2024-08-02,2929.45
3481,3481,Cash,Paid,2026-07-06,2502.15
3482,3482,Cash,Paid,2026-07-06,1140.33
3483,3483,Cash,Pending,,0.0
3484,3484,UPI,Pending,,0.0
3485,3485,Debit Card,Pending,,0.0
3486,3486,Credit Card,Paid,2026-07-06,2378.22
3487,3487,Credit Card,Paid,2025-10-24,1062.22
3488,3488,Insurance,Paid,2025-03-24,1882.08
3489,3489,Insurance,Paid,2025-04-08,2384.08
3490,3490,Insurance,Paid,2026-02-28,1426.68
3491,3491,UPI,Paid,2025-02-21,2231.52
3492,3492,Credit Card,Paid,2025-05-20,2573.49
3493,3493,UPI,Paid,2026-07-06,2773.18
3494,3494,Debit Card,Paid,2026-07-09,2606.98
3495,3495,UPI,Paid,2026-07-06,2233.07
3496,3496,Cash,Paid,2025-03-26,1868.01
3497,3497,UPI,Paid,2026-07-06,2149.82
3498,3498,UPI,Paid,2025-11-19,2040.13
3499,3499,Credit Card,Paid,2026-07-09,1925.71
3500,3500,Credit Card,Pending,,0.0
3501,3501,Cash,Paid,2025-07-21,2243.9
3502,3502,UPI,Paid,2025-01-31,2367.91
3503,3503,UPI,Paid,2026-07-05,2249.45
3504,3504,Cash,Paid,2025-03-25,2164.53
3505,3505,Debit Card,Pending,,0.0
3506,3506,UPI,Paid,2025-02-09,1599.76
3507,3507,Insurance,Pending,,0.0
3508,3508,UPI,Paid,2025-06-02,2253.21
3509,3509,Insurance,Pending,,0.0
3510,3510,Insurance,Paid,2026-03-18,1731.75
3511,3511,Credit Card,Paid,2026-04-24,2280.27
3512,3512,Cash,Paid,2025-10-19,2700.97
3513,3513,Credit Card,Pending,,0.0
3514,3514,UPI,Paid,2026-01-08,2319.79
3515,3515,Insurance,Paid,2024-10-23,2349.03
3516,3516,Debit Card,Paid,2026-01-19,2235.94
3517,3517,Insurance,Paid,2026-07-02,1748.23
3518,3518,Debit Card,Paid,2026-07-05,2019.51
3519,3519,Debit Card,Paid,2024-02-05,1688.69
3520,3520,Debit Card,Paid,2026-07-05,2558.82
3521,3521,Debit Card,Paid,2025-06-09,2996.68
3522,3522,Credit Card,Paid,2026-03-21,2654.47
3523,3523,UPI,Paid,2026-02-24,2770.97
3524,3524,Cash,Paid,2026-04-04,1392.54
3525,3525,Cash,Paid,2026-07-09,1964.27
3526,3526,Cash,Paid,2026-01-17,2619.28
3527,3527,Cash,Paid,2024-06-13,1132.44
3528,3528,Credit Card,Pending,,0.0
3529,3529,Debit Card,Paid,2026-07-05,1626.26
3530,3530,Insurance,Pending,,0.0
3531,3531,Debit Card,Pending,,0.0
3532,3532,Insurance,Paid,2026-05-21,1277.8
3533,3533,Debit Card,Paid,2025-01-12,2117.49
3534,3534,Debit Card,Paid,2026-07-05,1283.68
3535,3535,Credit Card,Paid,2025-07-08,2173.96
3536,3536,UPI,Paid,2026-04-20,2854.46
3537,3537,Debit Card,Paid,2025-09-25,2037.91
3538,3538,Cash,Paid,2025-03-26,2093.72
3539,3539,Debit Card,Paid,2026-07-07,2242.71
3540,3540,Insurance,Paid,2026-07-08,1802.39
3541,3541,Debit Card,Paid,2026-07-06,2713.32
3542,3542,UPI,Paid,2025-09-12,3477.02
3543,3543,UPI,Paid,2026-07-04,1913.23
3544,3544,Credit Card,Paid,2024-05-13,3683.96
3545,3545,Insurance,Paid,2025-11-12,2380.71
3546,3546,Debit Card,Paid,2025-01-08,2496.03
3547,3547,UPI,Paid,2026-07-06,1648.52
3548,3548,UPI,Paid,2026-07-08,1989.0
3549,3549,Insurance,Paid,2025-09-26,2777.75
3550,3550,Debit Card,Paid,2025-11-13,1700.92
3551,3551,UPI,Paid,2025-05-21,3218.93
3552,3552,UPI,Paid,2025-03-01,2179.92
3553,3553,UPI,Pending,,0.0
3554,3554,Cash,Paid,2026-05-02,2453.64
3555,3555,Insurance,Paid,2025-11-02,2001.48
3556,3556,UPI,Paid,2025-10-30,1706.63
3557,3557,UPI,Paid,2026-07-06,2295.56
3558,3558,UPI,Paid,2024-11-28,2679.46
3559,3559,UPI,Paid,2025-07-03,1775.24
3560,3560,Credit Card,Paid,2026-01-22,2653.92
3561,3561,Insurance,Paid,2024-02-10,1449.41
3562,3562,UPI,Paid,2026-07-07,1829.94
3563,3563,UPI,Pending,,0.0
3564,3564,Credit Card,Paid,2026-01-27,1081.55
3565,3565,Insurance,Paid,2026-02-18,2369.26
3566,3566,Cash,Paid,2026-01-10,2713.78
3567,3567,UPI,Paid,2026-07-09,1339.46
3568,3568,Cash,Paid,2025-12-28,3394.2
3569,3569,Debit Card,Paid,2026-06-20,1254.98
3570,3570,Insurance,Paid,2026-07-05,1462.48
3571,3571,Debit Card,Paid,2025-08-13,2520.49
3572,3572,Insurance,Paid,2026-07-07,2173.59
3573,3573,Debit Card,Paid,2025-04-27,2249.87
3574,3574,Insurance,Paid,2025-12-14,3108.98
3575,3575,Insurance,Paid,2026-03-27,2912.06
3576,3576,UPI,Paid,2024-12-15,2230.65
3577,3577,Insurance,Paid,2024-07-17,3096.42
3578,3578,Cash,Paid,2026-07-06,2273.37
3579,3579,Insurance,Paid,2025-04-16,2215.24
3580,3580,UPI,Paid,2026-02-28,1755.68
3581,3581,Cash,Paid,2025-08-28,2491.05
3582,3582,Insurance,Paid,2024-12-30,2969.41
3583,3583,Cash,Paid,2026-07-06,2414.02
3584,3584,Debit Card,Paid,2024-07-08,2301.92
3585,3585,Cash,Paid,2025-11-15,2681.28
3586,3586,UPI,Paid,2026-07-05,2379.02
3587,3587,Cash,Paid,2026-07-07,2251.63
3588,3588,Debit Card,Paid,2026-02-28,2266.08
3589,3589,UPI,Paid,2026-07-05,2112.31
3590,3590,Cash,Paid,2026-07-08,3393.61
3591,3591,Credit Card,Paid,2026-03-15,2056.2
3592,3592,Credit Card,Pending,,0.0
3593,3593,Credit Card,Paid,2026-07-07,1746.06
3594,3594,Insurance,Paid,2025-11-09,3061.7
3595,3595,Debit Card,Paid,2026-05-18,3110.19
3596,3596,UPI,Paid,2025-03-13,1337.06
3597,3597,Credit Card,Paid,2026-07-05,2107.12
3598,3598,Cash,Paid,2026-07-09,3265.3
3599,3599,UPI,Paid,2026-07-07,2923.86
3600,3600,Cash,Paid,2023-10-22,2859.35
3601,3601,Credit Card,Pending,,0.0
3602,3602,Debit Card,Paid,2026-02-03,1895.76
3603,3603,UPI,Paid,2024-04-11,1470.02
3604,3604,Cash,Paid,2025-06-15,3733.79
3605,3605,UPI,Paid,2024-05-20,2761.45
3606,3606,UPI,Paid,2025-08-04,2364.32
3607,3607,UPI,Pending,,0.0
3608,3608,Insurance,Paid,2025-09-26,1937.9
3609,3609,Cash,Pending,,0.0
3610,3610,Credit Card,Paid,2025-04-05,2616.86
3611,3611,UPI,Paid,2026-07-05,3869.66
3612,3612,Debit Card,Paid,2025-09-28,2063.84
3613,3613,Credit Card,Paid,2026-07-06,2899.43
3614,3614,UPI,Paid,2026-03-22,2356.27
3615,3615,Cash,Paid,2025-02-17,1430.79
3616,3616,UPI,Paid,2026-07-07,3575.76
3617,3617,Debit Card,Paid,2025-09-25,1883.43
3618,3618,Insurance,Paid,2026-05-14,3199.57
3619,3619,UPI,Paid,2025-02-05,2098.52
3620,3620,UPI,Paid,2025-01-23,1938.27
3621,3621,Insurance,Paid,2024-11-25,3365.83
3622,3622,Insurance,Paid,2026-03-21,2823.15
3623,3623,Debit Card,Refunded,2026-06-03,1599.08
3624,3624,Insurance,Paid,2026-07-09,2146.13
3625,3625,UPI,Paid,2025-08-15,2490.74
3626,3626,UPI,Paid,2025-10-05,2789.87
3627,3627,Insurance,Paid,2026-07-07,1544.74
3628,3628,Credit Card,Pending,,0.0
3629,3629,Cash,Paid,2025-10-29,1910.09
3630,3630,Debit Card,Paid,2025-06-10,2037.77
3631,3631,Insurance,Paid,2024-11-27,2589.86
3632,3632,Credit Card,Paid,2026-07-09,2382.77
3633,3633,Debit Card,Paid,2024-06-11,2744.44
3634,3634,UPI,Paid,2025-03-16,2931.88
3635,3635,Cash,Paid,2025-08-24,1561.71
3636,3636,Insurance,Pending,,0.0
3637,3637,Insurance,Pending,,0.0
3638,3638,Credit Card,Paid,2026-07-06,1705.61
3639,3639,Credit Card,Paid,2025-11-15,1737.72
3640,3640,Cash,Paid,2025-04-10,2663.21
3641,3641,Debit Card,Paid,2026-07-05,2014.53
3642,3642,Debit Card,Paid,2026-07-06,2739.25
3643,3643,Cash,Paid,2025-05-19,2770.06
3644,3644,Cash,Paid,2026-07-04,2589.57
3645,3645,Debit Card,Paid,2026-07-09,3246.23
3646,3646,Credit Card,Paid,2026-05-12,3261.29
3647,3647,Credit Card,Paid,2025-05-13,953.46
3648,3648,Insurance,Paid,2026-07-05,1052.75
3649,3649,Insurance,Paid,2025-12-13,2673.16
3650,3650,Debit Card,Paid,2026-07-05,2420.06
3651,3651,Credit Card,Paid,2024-09-10,2560.2
3652,3652,UPI,Paid,2025-09-29,2259.9
3653,3653,UPI,Paid,2026-07-04,2897.42
3654,3654,UPI,Paid,2026-01-16,2401.61
3655,3655,Insurance,Paid,2024-05-28,2042.23
3656,3656,UPI,Paid,2025-10-27,1590.14
3657,3657,Debit Card,Paid,2025-08-29,2533.7
3658,3658,Debit Card,Paid,2026-07-07,3479.72
3659,3659,Cash,Paid,2025-11-02,1861.45
3660,3660,Insurance,Paid,2026-03-04,1420.94
3661,3661,Credit Card,Paid,2026-07-05,1177.84
3662,3662,Cash,Paid,2025-07-01,2148.41
3663,3663,Credit Card,Paid,2026-07-05,1884.05
3664,3664,Cash,Pending,,0.0
3665,3665,Debit Card,Paid,2026-07-04,2457.14
3666,3666,Cash,Paid,2026-07-09,1937.41
3667,3667,UPI,Paid,2025-11-14,2999.63
3668,3668,Credit Card,Paid,2026-07-06,1692.09
3669,3669,Cash,Paid,2026-07-04,2909.06
3670,3670,UPI,Pending,,0.0
3671,3671,Debit Card,Paid,2026-07-04,2052.0
3672,3672,Insurance,Paid,2026-02-13,2343.81
3673,3673,Credit Card,Pending,,0.0
3674,3674,Debit Card,Paid,2025-10-14,3301.99
3675,3675,Debit Card,Paid,2025-03-15,2579.68
3676,3676,UPI,Paid,2025-10-05,2255.06
3677,3677,Cash,Pending,,0.0
3678,3678,Cash,Paid,2026-07-04,3043.04
3679,3679,UPI,Paid,2024-04-28,2413.88
3680,3680,Credit Card,Paid,2026-07-04,2925.9
3681,3681,Insurance,Paid,2025-02-09,744.09
3682,3682,Cash,Paid,2025-05-05,1732.66
3683,3683,Cash,Paid,2026-07-09,2321.91
3684,3684,UPI,Paid,2024-11-01,3052.72
3685,3685,Credit Card,Pending,,0.0
3686,3686,Credit Card,Pending,,0.0
3687,3687,Insurance,Pending,,0.0
3688,3688,Cash,Paid,2026-07-07,2169.98
3689,3689,Insurance,Paid,2025-11-24,1867.76
3690,3690,Debit Card,Paid,2026-07-07,1905.48
3691,3691,Credit Card,Paid,2026-07-06,2123.82
3692,3692,Debit Card,Paid,2026-07-07,1798.07
3693,3693,Credit Card,Paid,2026-07-04,1782.61
3694,3694,Debit Card,Paid,2026-07-09,2427.27
3695,3695,Debit Card,Paid,2024-11-07,3019.6
3696,3696,Insurance,Paid,2026-07-09,2391.82
3697,3697,Cash,Paid,2026-06-23,2865.96
3698,3698,Credit Card,Pending,,0.0
3699,3699,Cash,Paid,2026-07-08,3401.88
3700,3700,Cash,Paid,2024-08-27,2292.4
3701,3701,Debit Card,Paid,2025-12-26,1849.91
3702,3702,Credit Card,Paid,2026-05-15,1029.83
3703,3703,Debit Card,Paid,2024-04-17,3446.11
3704,3704,Debit Card,Paid,2026-07-01,1565.97
3705,3705,UPI,Paid,2026-07-07,2059.4
3706,3706,UPI,Paid,2026-07-05,2929.34
3707,3707,Cash,Paid,2026-06-01,1369.32
3708,3708,Cash,Pending,,0.0
3709,3709,UPI,Paid,2025-10-12,1918.54
3710,3710,UPI,Paid,2025-07-04,1888.91
3711,3711,Debit Card,Pending,,0.0
3712,3712,UPI,Pending,,0.0
3713,3713,Credit Card,Paid,2025-12-11,2259.03
3714,3714,Credit Card,Paid,2026-05-05,1227.46
3715,3715,UPI,Paid,2026-01-20,2497.17
3716,3716,Insurance,Paid,2024-12-25,2005.66
3717,3717,Debit Card,Pending,,0.0
3718,3718,Cash,Paid,2024-07-04,4086.97
3719,3719,Insurance,Paid,2024-11-17,3280.67
3720,3720,UPI,Paid,2026-07-09,1457.18
3721,3721,Credit Card,Paid,2026-07-09,2148.31
3722,3722,UPI,Paid,2024-12-30,1670.88
3723,3723,Credit Card,Paid,2026-06-19,1805.1
3724,3724,Credit Card,Paid,2026-07-09,2327.08
3725,3725,Credit Card,Pending,,0.0
3726,3726,Debit Card,Paid,2026-02-13,3174.99
3727,3727,Credit Card,Paid,2024-08-21,2077.46
3728,3728,Credit Card,Paid,2025-01-07,2696.77
3729,3729,Credit Card,Paid,2025-08-10,1363.59
3730,3730,UPI,Paid,2024-05-03,3039.42
3731,3731,Debit Card,Pending,,0.0
3732,3732,Debit Card,Paid,2024-02-23,1358.0
3733,3733,Debit Card,Pending,,0.0
3734,3734,Cash,Refunded,2024-11-25,2837.67
3735,3735,UPI,Pending,,0.0
3736,3736,Insurance,Paid,2026-07-06,1987.56
3737,3737,Insurance,Paid,2026-07-06,3363.73
3738,3738,Cash,Paid,2025-09-24,2457.55
3739,3739,Insurance,Paid,2026-02-28,3369.0
3740,3740,Cash,Paid,2025-09-07,1821.71
3741,3741,Cash,Paid,2026-07-04,1772.73
3742,3742,Insurance,Paid,2025-02-07,2366.8
3743,3743,Credit Card,Paid,2026-07-06,1499.21
3744,3744,Credit Card,Paid,2024-12-24,2827.15
3745,3745,Credit Card,Paid,2026-07-05,1275.37
3746,3746,UPI,Paid,2025-10-25,1817.74
3747,3747,Debit Card,Paid,2026-02-05,2307.83
3748,3748,Insurance,Paid,2024-08-19,2616.86
3749,3749,Cash,Paid,2025-09-21,3443.87
3750,3750,Debit Card,Paid,2025-05-25,1585.64
3751,3751,UPI,Paid,2025-01-07,2756.55
3752,3752,Debit Card,Paid,2026-07-09,2769.49
3753,3753,Debit Card,Paid,2025-12-28,1959.66
3754,3754,UPI,Paid,2024-12-27,1641.91
3755,3755,UPI,Paid,2025-10-29,1857.84
3756,3756,Insurance,Paid,2026-07-07,1057.38
3757,3757,Insurance,Paid,2025-07-22,2320.53
3758,3758,Insurance,Pending,,0.0
3759,3759,UPI,Paid,2026-06-21,3508.09
3760,3760,UPI,Paid,2024-09-29,3162.24
3761,3761,UPI,Paid,2026-07-06,2558.31
3762,3762,Insurance,Paid,2024-12-21,2865.38
3763,3763,Insurance,Paid,2026-07-05,2591.41
3764,3764,Insurance,Paid,2026-07-04,1854.87
3765,3765,Insurance,Paid,2026-07-05,2664.05
3766,3766,Cash,Paid,2025-12-22,2770.34
3767,3767,UPI,Paid,2025-03-05,1910.63
3768,3768,Insurance,Paid,2025-07-14,1878.81
3769,3769,Cash,Paid,2025-11-10,2100.13
3770,3770,Credit Card,Paid,2025-03-16,2205.4
3771,3771,Insurance,Paid,2026-07-05,2026.67
3772,3772,Debit Card,Refunded,2026-05-09,2155.24
3773,3773,UPI,Paid,2025-10-05,1719.88
3774,3774,UPI,Paid,2026-07-07,2705.49
3775,3775,Credit Card,Paid,2024-04-09,1945.37
3776,3776,Insurance,Paid,2025-10-12,1594.73
3777,3777,Credit Card,Paid,2026-07-09,1726.17
3778,3778,Cash,Paid,2025-06-16,1762.31
3779,3779,UPI,Paid,2025-12-04,3610.86
3780,3780,Debit Card,Paid,2025-08-11,2146.68
3781,3781,UPI,Paid,2026-07-08,2887.98
3782,3782,Credit Card,Paid,2026-07-05,1751.11
3783,3783,Debit Card,Paid,2026-06-26,2399.84
3784,3784,UPI,Paid,2026-07-06,2432.27
3785,3785,Cash,Paid,2025-06-17,2614.23
3786,3786,Cash,Paid,2025-07-27,3723.22
3787,3787,UPI,Paid,2024-06-23,2618.92
3788,3788,Cash,Paid,2025-03-29,2647.35
3789,3789,UPI,Paid,2024-06-09,2623.46
3790,3790,Insurance,Paid,2026-07-06,3542.26
3791,3791,Cash,Pending,,0.0
3792,3792,Cash,Paid,2025-12-22,2520.43
3793,3793,Debit Card,Pending,,0.0
3794,3794,Cash,Paid,2024-09-22,3226.81
3795,3795,Credit Card,Paid,2026-07-07,2351.82
3796,3796,Insurance,Paid,2024-11-22,1952.13
3797,3797,Debit Card,Paid,2024-09-18,2188.11
3798,3798,Credit Card,Refunded,2025-07-20,2603.45
3799,3799,Insurance,Pending,,0.0
3800,3800,Credit Card,Paid,2026-01-08,2501.03
3801,3801,Cash,Paid,2025-12-28,2883.6
3802,3802,Cash,Paid,2026-04-13,2313.14
3803,3803,UPI,Paid,2025-02-08,2872.03
3804,3804,UPI,Paid,2025-06-07,2095.54
3805,3805,Insurance,Paid,2026-03-11,1697.26
3806,3806,Debit Card,Paid,2026-07-04,2533.87
3807,3807,Credit Card,Paid,2026-07-09,1923.76
3808,3808,Credit Card,Paid,2025-05-14,2499.71
3809,3809,Cash,Paid,2024-04-11,3022.73
3810,3810,Insurance,Paid,2025-06-19,1417.33
3811,3811,Cash,Paid,2024-02-24,2251.77
3812,3812,Debit Card,Paid,2025-11-06,3356.61
3813,3813,Credit Card,Paid,2026-07-04,1548.68
3814,3814,Credit Card,Pending,,0.0
3815,3815,Insurance,Paid,2025-04-23,1123.96
3816,3816,Credit Card,Paid,2026-07-06,2739.68
3817,3817,Insurance,Pending,,0.0
3818,3818,Insurance,Paid,2024-09-23,4082.7
3819,3819,Credit Card,Paid,2026-03-26,1732.45
3820,3820,Debit Card,Paid,2025-09-06,1858.94
3821,3821,UPI,Pending,,0.0
3822,3822,Insurance,Paid,2026-07-05,1166.95
3823,3823,Insurance,Paid,2024-12-20,1892.23
3824,3824,Debit Card,Paid,2026-07-04,2096.2
3825,3825,Credit Card,Paid,2026-07-05,2938.33
3826,3826,UPI,Paid,2026-07-09,1875.26
3827,3827,Credit Card,Paid,2026-07-08,2506.21
3828,3828,Debit Card,Paid,2026-07-07,1371.38
3829,3829,Debit Card,Paid,2026-07-08,2072.8
3830,3830,Insurance,Paid,2025-02-25,2556.61
3831,3831,Cash,Pending,,0.0
3832,3832,Debit Card,Paid,2026-07-04,3249.92
3833,3833,Credit Card,Paid,2024-11-30,1239.56
3834,3834,Debit Card,Paid,2026-07-09,3899.48
3835,3835,Credit Card,Pending,,0.0
3836,3836,UPI,Paid,2026-01-18,1794.43
3837,3837,Cash,Paid,2025-03-25,2905.21
3838,3838,UPI,Paid,2026-01-12,1052.39
3839,3839,Debit Card,Paid,2026-07-09,2255.0
3840,3840,Insurance,Paid,2026-01-25,1663.97
3841,3841,Credit Card,Paid,2025-07-12,3096.04
3842,3842,UPI,Paid,2026-07-07,2559.48
3843,3843,Insurance,Paid,2026-07-08,2172.91
3844,3844,Insurance,Paid,2025-02-09,2137.34
3845,3845,UPI,Paid,2025-06-25,1132.38
3846,3846,Cash,Paid,2026-07-04,3253.71
3847,3847,Cash,Paid,2024-06-27,2797.4
3848,3848,Insurance,Paid,2025-09-18,1723.65
3849,3849,Cash,Refunded,2024-11-11,2991.25
3850,3850,UPI,Paid,2026-07-06,3398.3
3851,3851,Cash,Paid,2026-07-06,2591.17
3852,3852,Debit Card,Pending,,0.0
3853,3853,Credit Card,Paid,2025-02-17,2423.11
3854,3854,Debit Card,Paid,2026-07-05,1875.97
3855,3855,Cash,Paid,2023-12-11,1728.21
3856,3856,Debit Card,Paid,2026-07-06,2285.17
3857,3857,Debit Card,Paid,2026-03-06,2360.28
3858,3858,Insurance,Paid,2026-07-06,1670.57
3859,3859,Insurance,Paid,2025-06-27,2645.81
3860,3860,Credit Card,Pending,,0.0
3861,3861,Cash,Paid,2026-07-05,3190.34
3862,3862,Cash,Paid,2024-12-16,2276.42
3863,3863,Credit Card,Pending,,0.0
3864,3864,Credit Card,Paid,2025-05-06,2159.5
3865,3865,Debit Card,Paid,2024-10-07,3467.94
3866,3866,Cash,Paid,2024-10-19,2150.37
3867,3867,Cash,Paid,2025-04-27,2147.62
3868,3868,UPI,Paid,2026-02-22,2375.56
3869,3869,Insurance,Paid,2024-08-10,1647.05
3870,3870,UPI,Paid,2026-07-08,2341.23
3871,3871,Cash,Paid,2025-05-04,1283.68
3872,3872,Credit Card,Pending,,0.0
3873,3873,UPI,Paid,2025-02-16,2260.11
3874,3874,Credit Card,Paid,2024-08-22,2867.08
3875,3875,Debit Card,Paid,2026-07-08,2660.5
3876,3876,UPI,Paid,2025-09-17,2263.7
3877,3877,UPI,Paid,2024-05-22,3118.54
3878,3878,Debit Card,Paid,2026-07-06,1706.94
3879,3879,UPI,Pending,,0.0
3880,3880,Cash,Paid,2024-05-06,2418.51
3881,3881,Debit Card,Paid,2026-06-10,1624.27
3882,3882,Insurance,Paid,2026-05-11,2663.28
3883,3883,Cash,Paid,2026-07-05,2990.7
3884,3884,UPI,Paid,2025-04-03,2218.07
3885,3885,UPI,Paid,2026-02-03,2600.88
3886,3886,UPI,Paid,2025-09-07,3275.99
3887,3887,Insurance,Paid,2026-07-07,2194.04
3888,3888,Credit Card,Paid,2024-11-11,3190.18
3889,3889,Credit Card,Paid,2024-11-21,2522.43
3890,3890,UPI,Paid,2026-07-07,1976.76
3891,3891,Insurance,Paid,2026-07-05,2536.73
3892,3892,Cash,Paid,2025-10-06,2413.3
3893,3893,Insurance,Pending,,0.0
3894,3894,Credit Card,Pending,,0.0
3895,3895,Insurance,Paid,2026-07-04,2307.02
3896,3896,UPI,Pending,,0.0
3897,3897,Credit Card,Paid,2024-12-02,2786.29
3898,3898,Cash,Paid,2026-02-16,2608.32
3899,3899,UPI,Paid,2026-06-08,2033.01
3900,3900,Debit Card,Paid,2025-08-31,3108.49
3901,3901,UPI,Paid,2025-01-01,1818.32
3902,3902,UPI,Paid,2025-07-17,3005.76
3903,3903,Credit Card,Paid,2026-07-04,2498.29
3904,3904,Credit Card,Pending,,0.0
3905,3905,Credit Card,Paid,2026-02-05,2144.31
3906,3906,Debit Card,Paid,2025-10-14,2039.48
3907,3907,Cash,Paid,2025-06-30,2683.07
3908,3908,Insurance,Paid,2026-06-03,1861.51
3909,3909,Cash,Paid,2026-07-04,3298.67
